"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"EXOC5P1" 0.113124469533966 0.249520541446938 3.48889504803312 0.0715185002734908 0.942985101169748 NA
"EXOC6" 414.952824291793 1.59627372784018 0.414311499380648 3.85283471548928 0.000116758208844755 0.00123438066073996
"EXOC6B" 1562.22833245543 0.487923988374587 0.267859250609547 1.82156855611391 0.0685204756300221 0.170672050416866
"EXOC7" 1339.30568305919 -0.779623416881196 0.287529159403647 -2.71145861692144 0.00669879022940333 0.0303148384893493
"EXOC7P1" 0 NA NA NA NA NA
"EXOC8" 561.892074488146 -0.157939078531871 0.304469409349281 -0.518735458085664 0.603945231477441 0.741296957649913
"EXOG" 366.51458955498 0.123428804011593 0.287744215578854 0.428953206803104 0.66795727829841 0.788724397251688
"EXOGP1" 0.218114641828114 0.977128514372709 3.45708051548553 0.282645576229941 0.777448539461661 NA
"EXOSC1" 294.157397596179 -0.608935185082909 0.592276744435932 -1.02812610963282 0.303890510244847 0.471685873638572
"EXOSC10" 674.090018386676 0.0842343555258163 0.381438031126382 0.22083365750676 0.825221955580236 0.895048775501133
"EXOSC2" 713.614001417884 0.0839799359802266 0.321799641915208 0.26096963775477 0.794115921674235 0.875283436277643
"EXOSC3" 520.521785380662 0.732323782696594 0.27353972142834 2.67721184650121 0.00742376791264915 0.0328428019548062
"EXOSC3P1" 14.0970975456757 1.2190019941417 1.64699887794907 0.74013529120291 NA NA
"EXOSC3P2" 0.0545286604570286 -0.429187651971401 3.52403195371485 -0.121788808276546 0.903066277668431 NA
"EXOSC4" 38.3957375882636 -1.53405914136229 0.894667578315677 -1.71466942420149 0.0864058524284792 0.19974650638002
"EXOSC5" 153.002195989035 -0.826311209849318 0.417371755177433 -1.97979666711763 0.0477263810430881 0.132150577922252
"EXOSC6" 695.497269202957 -0.0324430966698891 0.339184659275306 -0.0956502476827997 0.923798356236089 0.958057600384447
"EXOSC7" 313.616347522423 -0.20334321668349 0.391064313622159 -0.519973849825523 0.603081801497877 0.740674348017627
"EXOSC8" 421.375710209121 0.652709378979881 0.378536482951083 1.72429715067709 0.0846542134188435 0.197092100436788
"EXOSC9" 221.764302486887 1.16998140699123 0.556067885771426 2.10402621141864 0.0353761606333161 0.106760294667427
"EXPH5" 273.674896385652 -0.209757773396418 0.451367982758445 -0.464715667501548 0.642135086989876 0.769073252011721
"EXT1" 2142.15321568181 1.54758953815334 0.393448007401958 3.93340291229961 8.3751676086072e-05 0.000940802630693064
"EXT2" 1577.43111696615 1.02732052758803 0.409222716633856 2.51041910878863 0.0120587946421646 0.0475559568051258
"EXTL1" 5.24724444786168 -4.98421370241945 1.62369668832459 -3.06967042444509 0.00214295103595061 0.0125156123918627
"EXTL2" 182.88958947034 0.583087931547327 0.474513333449659 1.22881253369287 0.219142101146025 0.379143638283917
"EXTL2P1" 0 NA NA NA NA NA
"EXTL3" 766.812882505252 0.0837177815974918 0.309661086522679 0.270352928543899 0.786888749679775 0.870871136250525
"EYA1" 47.0815575526217 0.130522938093843 0.796742227106306 0.163820786263444 0.869872227674478 0.923026150279905
"EYA2" 130.823405446857 -0.459807933239613 0.676045431275756 -0.680143540607791 0.496413577466193 0.653022241409667
"EYA3" 780.46548047189 -0.290817189354446 0.365129071199589 -0.796477772638045 0.425754389818623 0.591940590485624
"EYA4" 120.235105606081 -0.61128930570383 0.84034368403694 -0.727427738573874 0.46696396718565 0.626820690838473
"EYS" 340.772991484034 -0.11482317936412 0.380668889653725 -0.301635312170031 0.762930085833016 0.854485456073297
"EZH1" 957.215897071489 -0.94414635296526 0.504917600703548 -1.86990184467663 0.0614974496082238 0.158587383308119
"EZH2" 237.319779306059 1.60368417834673 0.538561164228789 2.97771968137209 0.0029040144919562 0.0158447903307805
"EZH2P1" 0 NA NA NA NA NA
"EZHIP" 11.0253204856495 -1.7289353646864 1.17434731899158 -1.47225214953533 0.140952799626248 0.279564097458248
"EZR" 2686.19966771643 0.444447322875146 0.386706745617038 1.14931360239392 0.250426691184095 0.415298692170571
"F10" 35.5856530441091 -2.25015842034854 1.20144483740518 -1.87287701465206 0.0610853698896188 0.157776191054992
"F11" 2.49694965456343 -5.32882865685489 3.40951834148404 -1.56292711261246 0.118069739653322 NA
"F11R" 358.763390224338 -0.174261981915199 0.627988914462437 -0.277492130676173 0.781402247477531 0.867407828329501
"F12" 1.94135599372855 -1.06748761887681 2.81949969868312 -0.378608878509686 0.704978328082495 NA
"F13A1" 9538.99515722765 1.16736413152083 0.445012853441724 2.62321441390388 0.00871044360478514 0.0371980156427096
"F13B" 3.57270723008515 -5.85242575743823 3.40162365787302 -1.7204800842365 0.0853452107942976 0.198148364931008
"F2" 0 NA NA NA NA NA
"F2R" 321.553213654286 1.00001168020538 0.477765851811236 2.09309994930421 0.03634023324688 0.108780650159066
"F2RL1" 17.0579483396238 3.74867607247604 1.17549359328803 3.18902297203547 0.00142754532844375 0.00910551065381957
"F2RL2" 81.3993308832447 1.32141619541854 0.757653279529201 1.74409090691148 0.0811432393954242 0.191378643281921
"F2RL3" 162.000680405552 0.235755614624243 0.337976382907468 0.697550558403332 0.485458310625575 0.642476653097261
"F3" 252.722765592709 1.34809074429673 0.886528021557197 1.52064087261313 0.128349984026398 0.262398270429852
"F5" 1133.02311042992 0.196057060325133 0.372804256212285 0.525898127658426 0.598958989907054 0.737245712683299
"F7" 3.15456009226476 2.46224201645225 2.02974733435114 1.2130780884801 0.225099966498171 0.386615005430616
"F8" 203.890862671441 -0.0120314010944888 0.519336391777951 -0.0231668746596001 0.981517161704295 0.989788767645251
"F8A1" 196.989580851713 -1.44609737699491 0.66719512337095 -2.16742797772354 0.0302022358831075 0.0951346573891439
"F8A2" 24.2448314051264 0.190648338623113 1.64294576397159 0.116040555205089 0.907620400476156 0.947687639562949
"F8A3" 24.2448314051264 0.190648338623113 1.64294576397159 0.116040555205089 0.907620400476156 0.947687639562949
"F9" 1.22223298319754 -2.20775951269982 2.965161305745 -0.744566411419939 0.456533879553659 NA
"FA2H" 4.48752782871278 1.9692772269665 1.98623897334283 0.99146036977223 0.321460834458665 0.490212416989837
"FAAH" 39.5634888154022 0.4644259215295 0.671997473082789 0.691112601062242 0.489494782000971 0.646360030352144
"FAAH2" 45.5738255115004 2.04989487612887 0.809076214626235 2.53362395170133 0.0112889806677893 0.0452343761209787
"FAAHP1" 6.84382983018064 1.2359184969358 1.26713273250969 0.975366246350475 0.329378620491972 0.497687201726995
"FAAP100" 252.993631262223 -2.36312784496813 0.431222998099728 -5.48005986550285 4.25181947170897e-08 1.55554180635606e-06
"FAAP20" 501.468933012282 -0.914759660710819 0.272012158292007 -3.36293666597365 0.000771180542122912 0.0055732398801699
"FAAP24" 144.911913384874 -0.55508095845282 0.391125696691209 -1.41918816162839 0.155844166404918 0.300001116288236
"FABP1" 3.54771614090754 -5.83359560630896 2.60073308684898 -2.24305817302339 0.0248930634361203 0.0820265727735584
"FABP12" 0 NA NA NA NA NA
"FABP12P1" 0 NA NA NA NA NA
"FABP2" 39.8285171818628 1.59471756442912 0.799335929117991 1.99505302631495 0.0460370968124042 0.128637637380954
"FABP3" 248.332199598287 1.21346446187378 0.518878801713504 2.33862793751938 0.0193546976260652 0.0681825646583241
"FABP3P2" 0 NA NA NA NA NA
"FABP4" 923.153323032147 0.323265638202619 1.14038589626194 0.283470393015424 NA NA
"FABP5" 347.355258763656 0.0992438406707086 0.540995247779947 0.183446788262873 0.854447466976407 0.91330842758188
"FABP5P1" 0.113124469533966 0.249520541446938 3.48889504803312 0.0715185002734908 0.942985101169748 NA
"FABP5P10" 0 NA NA NA NA NA
"FABP5P11" 0.0509467409566199 -1.67162581789946 3.51487690579999 -0.475585877599602 0.634369438504774 NA
"FABP5P12" 0.274676876595098 1.2394742165186 3.44884982797355 0.359387702666914 0.719305072937626 NA
"FABP5P13" 0 NA NA NA NA NA
"FABP5P14" 0.164722976905405 -0.266191232248276 3.4793519984487 -0.0765059793797694 0.939016557062816 NA
"FABP5P15" 0.876964201523614 0.967048773848646 3.13927382096052 0.308048558042879 0.758045383692353 NA
"FABP5P2" 1.37255763067043 -0.625726747070915 2.68827489560496 -0.232761444186348 0.815946653724601 NA
"FABP5P3" 18.9695579850421 -0.25979513622907 0.808949426707645 -0.321151270588588 0.74809575809285 0.842870617653463
"FABP5P4" 0.381696227597068 -0.0640704726534808 3.43864251184629 -0.0186324901273555 0.985134283957382 NA
"FABP5P5" 3.93620031263156 2.19147630669296 2.07942693334912 1.05388473696615 0.291935691635815 0.459315533459048
"FABP5P6" 1.12376216451466 3.06101850814332 3.40250086648138 0.899637833541184 0.368313016408971 NA
"FABP5P7" 84.6119242870103 1.22233342140617 2.45143833906016 0.498618872818476 0.618047906989349 0.751503758420563
"FABP5P8" 9.43819758096725 2.39715187626102 2.00260259340791 1.19701826221132 0.231299436746381 0.394110363124773
"FABP5P9" 27.28030077174 1.94342596455732 1.48430889355604 1.30931369676115 NA NA
"FABP6" 1.87816673524514 -2.52084546270994 3.3528800443626 -0.751844810836102 0.45214439048481 NA
"FABP7" 59.4879499006148 0.256188526814691 0.812300682859466 0.315386324572391 0.752468348826673 0.846068689430841
"FABP7P1" 19.8074048057088 2.40616827903674 1.10850660954046 2.17063954181946 0.0299584306043753 0.0946507919221422
"FABP7P2" 1.96903629929952 2.63580627965939 2.48225378814967 1.06186010964825 0.288299196620547 NA
"FABP9" 1.51506989223166 3.42150954738195 3.21745605342646 1.06342075558054 0.287591184374897 NA
"FADD" 150.077054912893 0.653815204615899 0.471121400440148 1.38778498281986 0.16520252897981 0.312471049984062
"FADS1" 476.934041519604 -0.39459288656731 0.459737247976918 -0.858300884480696 0.390726341177142 0.559073736399787
"FADS2" 513.95245915401 -4.1584404704137 0.764875516035568 -5.43675458716125 5.42597906913778e-08 1.90138131211842e-06
"FADS2B" 0 NA NA NA NA NA
"FADS3" 318.487929312942 -1.41889206469317 0.534220444443799 -2.6560047999856 0.00790724888802478 0.0345297055581091
"FADS6" 55.557554087174 -0.39273408569719 0.416546727468642 -0.942833204053331 0.345766225063236 0.515187024475853
"FAF1" 859.101322833782 0.974549350326421 0.341270179805869 2.85565340306262 0.00429483696128474 0.0215065232449279
"FAF2" 640.873680370738 0.695973549954796 0.349740973141015 1.9899685864778 0.0465943960532317 0.129820664489114
"FAF2P1" 0 NA NA NA NA NA
"FAH" 556.245584264503 -0.460106528136469 0.403585243660997 -1.14004794616066 0.254266326553964 0.419443723435053
"FAHD1" 129.963043905949 -1.92467823052204 0.710608372829469 -2.70849360085421 0.00675894155294476 0.0305177843351824
"FAHD2A" 200.551359313322 0.741019742820627 0.39957149871031 1.85453603475824 0.0636625097532221 0.162108211819088
"FAHD2B" 104.421636234436 -0.436600939589303 0.344249817114844 -1.26826774593071 0.204702351273421 0.361808366460486
"FAHD2CP" 57.5243947246045 0.105740523059098 0.675705720899308 0.156489015541213 0.87564757690578 0.92687461039042
"FAHD2P1" 0 NA NA NA NA NA
"FAIM" 202.464348571536 -0.415807706823189 0.304429126702142 -1.36586045930494 0.171982765510611 0.321023698875199
"FAIM2" 26.343308930126 -6.23577768151721 0.980865531195133 -6.35742360516965 2.05165646750639e-10 1.48217312701485e-08
"FAM102A" 366.333970063898 -0.315434261022949 0.365558743916369 -0.862882549719868 0.388202045989645 0.556580182281407
"FAM102B" 1583.40435523487 0.314226547615015 0.29643236253008 1.06002780847901 0.28913194834528 0.455875527285825
"FAM104A" 364.310840316382 1.24723569833535 0.487931311414594 2.5561706518063 0.0105831202562141 0.0431174570471298
"FAM104B" 157.476005219587 -0.319391759092282 0.552864284689945 -0.577703729354488 0.563464160890684 0.70784845698411
"FAM107A" 253.248324595132 -1.20572404342162 0.62112504642907 -1.9411937263736 0.0522347837994115 0.141202461249521
"FAM107B" 1962.50460313774 1.75983439383523 0.366211815641373 4.80550959491327 1.54357834836592e-06 3.34420253133773e-05
"FAM110A" 67.3946049312432 -0.325356312620967 0.605661361978319 -0.537191792387466 0.591135140091138 0.730449361514813
"FAM110B" 295.888132903156 -0.497910671754836 0.462928944162966 -1.07556608424025 0.282121362417179 0.449119189240409
"FAM110C" 39.2143917274448 0.943313055590247 0.957202137220261 0.985489917865887 0.32438348136101 0.493053989545447
"FAM110D" 148.082180221796 -1.78395911599276 0.53397748016308 -3.34088830009821 0.00083510813460951 0.00592781099892454
"FAM111A" 1113.78113891992 0.39634783754204 0.366017331597791 1.08286631076142 0.278867767248841 0.445576120776877
"FAM111B" 475.650008377552 -0.140435848388709 0.548617951763838 -0.255981139401654 0.797965400809994 0.878118666965643
"FAM114A1" 2032.59098441369 -0.0578575206032912 0.310438959435201 -0.18637325904118 0.852152061218336 0.911977883561398
"FAM114A2" 549.629923074388 0.408784928527115 0.304617395518771 1.34196186606791 0.179608360494978 0.330566290465537
"FAM117A" 284.083355274413 0.307139008940659 0.38053132289824 0.807132003224851 0.419590435720545 0.586279866701609
"FAM117B" 451.172489370348 0.713474608049574 0.519756507674211 1.37270933122551 0.169842727157754 0.318159915144538
"FAM118A" 724.720956604354 -0.353530337894244 0.696587865684343 -0.507517221171988 0.611791956216499 0.747366732937187
"FAM118B" 151.147880525074 1.09643521329085 0.541411071273158 2.02514368742501 0.0428526120471836 0.122311711033262
"FAM120A" 3034.35345221634 0.51599178766204 0.277755590432343 1.85771881984038 0.0632089545130251 0.161332481860165
"FAM120AOS" 838.233696942797 -0.243435734299139 0.348755847971479 -0.698011906366792 0.485169748074179 0.642339029502385
"FAM120B" 989.830784403034 0.812130544993765 0.438623054367752 1.85154550566067 0.0640911144805494 0.16293672467521
"FAM120C" 427.542018505632 0.0157008098524701 0.332068800150356 0.0472817977640809 0.962288635136199 0.979033761349756
"FAM124A" 122.867964450784 0.384613872963516 0.430085912380381 0.894272195140751 0.371176272946518 0.540684081405657
"FAM124B" 37.224534755048 0.538748876263332 1.0099385532172 0.533447183046065 0.593724063327417 0.732520518450923
"FAM126A" 2822.45918471207 0.671615517241017 0.366877675502439 1.83062519767996 0.0671565049173799 0.168537891950615
"FAM126B" 1042.99931251812 1.22670396046417 0.3543342883415 3.46199620196479 0.000536184721747721 0.00419254398703051
"FAM131A" 138.220494226509 -1.62093732728479 0.409855559086213 -3.95489896708666 7.65670012365009e-05 0.000873380685157088
"FAM131B" 16.2845724493139 0.373311099412153 1.32091944829116 0.282614583270083 0.777472300063965 0.864805002148612
"FAM131C" 3.10127691295891 -1.8534067483673 1.88760500241068 -0.981882727583522 0.326157625964456 0.494732362427181
"FAM133A" 17.0179678453123 -2.65002568686552 1.01732748823502 -2.60488949479099 0.00919038958916065 0.0387906812062392
"FAM133B" 520.729105079052 1.28450351728021 0.387831787521415 3.31201195623832 0.000926275871265202 0.00644542066719277
"FAM133CP" 53.5440003369216 2.39782782665601 1.13836042706484 2.1063871948172 0.0351707326926912 0.106337070511398
"FAM133DP" 8.76558348334317 4.72536380231991 1.45699945186004 3.24321590944141 0.00118188610471342 0.00783065567986808
"FAM133EP" 7.96261093904019 1.97923267149806 1.5402495441709 1.28500779564487 0.198789559880448 0.35465864660489
"FAM133FP" 7.60485499711991 1.69154182224258 2.18103194014502 0.775569486676157 0.43800322261969 0.601843171098752
"FAM133GP" 0.749084896369029 -3.57140158102639 3.46950950350199 -1.02936786235102 0.303306844996558 NA
"FAM135A" 746.444627455217 0.865005699354787 0.411388879955908 2.10264725543261 0.0354966158660751 0.107026617836636
"FAM135B" 753.038471604974 -2.97912905988712 0.579721812584911 -5.1388941992773 2.76359936799799e-07 7.68527305418576e-06
"FAM136A" 241.368938328672 0.354014694449171 0.701091488995912 0.50494792763236 0.613595410201777 0.748515073968383
"FAM136BP" 0 NA NA NA NA NA
"FAM136CP" 19.1903429913081 0.382167802434224 1.68098718640269 0.227347243051902 NA NA
"FAM136DP" 5.45414416645675 0.716399697932901 1.41786878733637 0.50526515875897 0.61337261054925 0.748289065206895
"FAM136EP" 0 NA NA NA NA NA
"FAM136FP" 0.0545286604570286 -0.429187651971401 3.52403195371485 -0.121788808276546 0.903066277668431 NA
"FAM136GP" 0 NA NA NA NA NA
"FAM13A" 1458.492930068 0.47941291321798 0.520584577428849 0.920912631691444 0.357096043135277 0.526559532914826
"FAM13B" 1659.62391744057 0.773159101634349 0.219864905112446 3.51651893347386 0.000437245472801903 0.00355846427844782
"FAM13C" 435.500979507774 0.0525016621178759 0.324826478694022 0.161629871828679 0.871597332286147 0.924206509702908
"FAM149A" 331.134369755803 -0.552865657622151 0.395507232727631 -1.39786484765219 0.162153656457543 0.308394043815813
"FAM149B1" 453.417710151939 0.192022920974973 0.320664408674937 0.598828294566453 0.54928739203047 0.696796113353832
"FAM149B1P1" 0.407573927652959 -2.98375197610409 3.49833741917696 -0.852905714511113 0.393711592452245 NA
"FAM151A" 14.5580165852824 -0.369500526053716 1.41109980719312 -0.261852864106548 NA NA
"FAM151B" 142.565770653054 1.39421096392363 0.553005256978367 2.52115318313904 0.0116970918910948 0.0464598237483146
"FAM153A" 53.4443690293683 0.177604597499181 0.666155317089972 0.266611393683724 0.789768382198518 0.872613973880984
"FAM153B" 167.408485894934 -1.57513356555025 0.503549432123981 -3.12806144752523 0.00175963389527405 0.0106967500725211
"FAM153DP" 1.05480927110412 -0.843945506028936 3.17772901335373 -0.265581332606535 0.790561663862739 NA
"FAM156A" 1001.68042648993 -4.74581094166595 0.448536717864029 -10.5806520462046 3.66399400588391e-26 8.11737516481325e-23
"FAM156B" 281.576516391905 2.58678428766408 0.659770568533714 3.92073307151756 8.82800064841523e-05 0.000984811467429497
"FAM157A" 1096.64551414537 -2.81641067487904 0.739988946777678 -3.80601722112642 0.00014122255379137 0.00143811874363949
"FAM157B" 472.687679103616 1.63267565928817 0.462523842132543 3.52992756386449 0.000415673456098452 0.00342201199056443
"FAM161A" 89.0961499680896 -0.603347889465049 0.463912109877307 -1.30056507820979 0.193407366986059 0.347888993264323
"FAM161B" 211.801897423503 0.45691159949521 0.473803702335743 0.964347887622535 0.334871539659243 0.503089483820498
"FAM162A" 622.479930544069 0.418635633005348 0.355586958255075 1.17730873781104 0.239072300609823 0.403313251640884
"FAM162B" 36.8691174167754 -0.369155980871017 0.996170008328569 -0.370575281111312 0.71095389601584 0.818845228592043
"FAM163A" 19.4907431913699 0.113878850386437 0.966010920744058 0.117885675970126 0.906158243022608 0.946656670209985
"FAM163B" 1.45528712032392 0.222286224007331 3.36802009321573 0.0659990789410927 0.947378558755991 NA
"FAM166A" 2.33731787896352 1.74768304009642 2.58852916528196 0.675164515639542 0.499571248307208 NA
"FAM166B" 15.9683206403289 0.70973776809094 1.23136167084168 0.576384489543037 0.564355325891236 0.708607105978926
"FAM166C" 0.407573927652959 -2.98375197610409 3.49833741917696 -0.852905714511113 0.393711592452245 NA
"FAM167A" 177.669701571138 0.168162161039436 0.81208107180935 0.207075582570548 0.835950831081703 0.901900525996325
"FAM167B" 9.1960860585484 -7.20359516257618 2.2690361249319 -3.17473797945477 0.00149971856843281 0.00948029069172251
"FAM168A" 1760.43746685232 0.472277775812858 0.320942678663948 1.47153310297933 0.141147002009423 0.279782291785056
"FAM168B" 1560.41295240942 -0.319176730192948 0.273037626524574 -1.16898441528249 0.242409910480764 0.406647417556449
"FAM169A" 26.118781165025 1.78412539758032 0.978797569612052 1.82277260689098 0.0683378382289945 0.170387414836554
"FAM169B" 61.8579247836051 -0.737964124718346 0.901922731260228 -0.818212136295991 0.413236066419826 0.580084055783224
"FAM170A" 0.732304190197273 2.3278267649541 3.42100214450058 0.680451711699798 0.49621848739852 NA
"FAM170B" 0.544223488499332 0.944325413447087 3.42156173257974 0.275992510804444 0.782553818437049 NA
"FAM171A1" 372.586184412319 -0.232167417769796 0.566851748838292 -0.409573434757149 0.682118887517489 0.798486740901776
"FAM171A2" 18.7454400785646 -2.04437705499091 1.33935611665831 -1.52638796326373 0.126913273523304 0.260411453330277
"FAM171B" 322.483683703818 0.383253016412933 0.480452347582877 0.797692046549577 0.42504922044385 0.591259314601967
"FAM172A" 846.890127945641 0.86049968224151 0.248387119325171 3.46434905553618 0.000531516337571072 0.00416651636740866
"FAM172BP" 1.57627276696788 3.4672101732309 2.57605235842448 1.34593932529829 0.178322085027086 NA
"FAM174A" 146.564471868675 -1.21266768952104 0.460583560441746 -2.63289399291189 0.00846607666511997 0.0363569034300726
"FAM174B" 175.10123889644 1.01524626323336 0.647020240351221 1.56911051605164 0.116622189850501 0.245339717601723
"FAM174C" 53.6823967650287 -2.00622950734083 1.17622460439129 -1.70565170958915 0.0880729456423921 0.202617568150878
"FAM177A1" 725.116219525445 -0.634848682325661 0.344207998911154 -1.84437515785194 0.0651284851290595 0.164996597059977
"FAM177A1P1" 0.15284022286986 -2.24217749175199 3.50761719834816 -0.639230955079105 0.522672697363974 NA
"FAM177B" 28.092958977027 1.50888900225131 1.37216107084932 1.09964422858706 0.271487163378815 0.437888897476961
"FAM178B" 33.9321403512317 -1.64768895431331 0.85661788397573 -1.92348185245219 0.0544195634430129 0.145203561722876
"FAM180A" 285.913172867881 -2.51819817170332 0.697882201268202 -3.60834273624863 0.000308159220702725 0.00269735564652081
"FAM180B" 260.578845018255 -1.34573073861388 0.551801394531305 -2.43879546509108 0.0147363063642196 0.0555019290888126
"FAM181A" 0.442986615637553 -0.679370151657809 3.47415189014514 -0.195549927907564 0.844962455220398 NA
"FAM181B" 90.42834808128 -0.0426569568348243 0.651382109716426 -0.0654868412849022 0.947786382979834 0.971421964246227
"FAM183A" 0.108160742138422 -0.950287171687778 3.51487684005968 -0.270361442215324 0.786882200528807 NA
"FAM183BP" 7.15073152005777 0.13211746180504 1.35699514262562 0.0973603056156924 0.922440266452859 0.957097178165351
"FAM183DP" 0 NA NA NA NA NA
"FAM184A" 64.905601409336 0.129250759889121 0.701323641847037 0.184295455303233 0.85378167900778 0.913133771267292
"FAM184B" 26.0110986893802 -1.8425355102146 1.42847549434124 -1.28986147645767 0.197098758393289 0.352609964890914
"FAM185A" 146.061571959642 0.711898895820078 0.562277371632797 1.266099138496 0.205477591021073 0.362817983333004
"FAM185BP" 102.300516148336 0.987060465597383 0.694491489333186 1.42127078698272 0.155238052750092 0.299280105335733
"FAM186A" 118.820678177311 -0.142296431015785 0.582519830085825 -0.244277402530348 0.807015983601374 0.884028771400274
"FAM186B" 29.9600889777125 -0.246340721482774 1.76799939406884 -0.139333035016404 NA NA
"FAM187A" 8.95505173933909 1.02954974170633 1.69689550619208 0.606725480708413 0.544033109226216 0.692509969666849
"FAM187B" 0.10189348191324 -1.99959113367702 3.51039828883485 -0.569619447467515 0.56893583531475 NA
"FAM187B2P" 1.65374743320224 1.01115240671495 3.36378058909385 0.300599988594183 0.763719540156923 NA
"FAM189A1" 5.01958229319748 2.20618943405703 2.38708352096651 0.924219623938319 0.355371980437913 0.525088996471023
"FAM189A2" 87.659334457673 -0.448629077597164 0.671582153038141 -0.668018165115958 0.504121997262966 0.658652021717205
"FAM189B" 171.607601364669 -2.17094976922162 0.547715091072758 -3.96364789761331 7.3813098333232e-05 0.000851099999049197
"FAM192BP" 2.36065067974205 -0.0637875133582415 2.40394699377163 -0.0265344924507521 0.978831022280415 NA
"FAM193A" 835.515012037056 -0.0583119109197933 0.296977405187888 -0.19635133818649 0.844335181299505 0.906922328283727
"FAM193B" 986.188126233168 -1.64311298943998 0.296299059543277 -5.54545462267992 2.93191368117624e-08 1.11991239250906e-06
"FAM197Y1" 0 NA NA NA NA NA
"FAM197Y2" 2.62754941461797 0.0720827961443576 3.0577809097198 0.0235735647100246 0.981192758595525 NA
"FAM197Y3" 13.3997385338811 -2.0038619923132 1.53557130746825 -1.3049618617953 0.191905834641263 0.346030967346008
"FAM197Y4" 0 NA NA NA NA NA
"FAM197Y5" 0 NA NA NA NA NA
"FAM197Y8" 0.670539087535123 0.557347573116331 3.42736954438296 0.162616714042335 0.870820226266208 NA
"FAM197Y9" 1.34099021473147 3.32010328497359 3.12043113364171 1.0639886422037 0.287333844778964 NA
"FAM199X" 780.230631127992 0.998111151674511 0.406326600256308 2.45642581865157 0.0140326770431466 0.0534474780445654
"FAM200A" 54.1346133934003 -0.975501376009086 0.686641344339336 -1.42068546272535 0.155408220587014 0.299447672041407
"FAM200B" 358.500479935356 0.0802316161274968 0.279748875118199 0.286798708640374 0.774266451780322 0.862367265224435
"FAM201B" 3.56784073921347 -1.00064839658395 1.80670021273157 -0.553854142227091 0.579678671172087 0.721982199044303
"FAM204A" 964.522636896285 0.545142089596818 0.32497741550979 1.6774768447883 0.0934492736795715 0.21099366639078
"FAM204BP" 23.4460691536242 3.09472905142954 1.29687618202475 2.38629492493099 0.0170190964176182 0.0619240444289944
"FAM204CP" 5.80517371247523 -0.168404812713109 1.86021736374694 -0.0905296423929187 0.927866339434968 0.960225047699919
"FAM204DP" 0 NA NA NA NA NA
"FAM205A" 7.77870999058658 0.58455736017025 1.63328718645367 0.357902373213061 NA NA
"FAM205BP" 6.72604132362285 -3.80841366839914 1.72625357127635 -2.2061727962615 0.0273719032429286 0.0881978634067153
"FAM205C" 1.71266667231484 -0.261748807099742 3.24870522607712 -0.0805701930106504 0.935783771647132 NA
"FAM207BP" 0 NA NA NA NA NA
"FAM207CP" 0 NA NA NA NA NA
"FAM209A" 4.7156341564792 3.43183528726089 1.71509343631146 2.00096112235233 0.0453965797479286 0.127362094216118
"FAM209B" 3.14098955096024 4.56325907553804 1.91851853746292 2.37853269928399 0.0173816952152413 0.0630154088793388
"FAM20A" 757.570489229522 1.10532288636543 0.524653877946783 2.10676587523012 0.0351378788429152 0.106282488812028
"FAM20B" 1173.69826559067 -0.36905219679212 0.420387139539801 -0.877886505272549 0.380005313234809 0.549490604147426
"FAM20C" 1009.33529316312 -1.34759268893792 0.463903310900546 -2.90489991615262 0.00367370551076213 0.0190358664706565
"FAM210A" 226.227343408894 -0.171861089189438 0.425575931438421 -0.403831787687235 0.686336419459597 0.801925688110454
"FAM210B" 792.372795991377 0.438652401354833 0.367849437817244 1.19247810723246 0.233073830025285 0.396287123465008
"FAM210CP" 0.0545286604570286 -0.429187651971401 3.52403195371485 -0.121788808276546 0.903066277668431 NA
"FAM214A" 2089.84804076691 1.00569764946161 0.282858377654311 3.55548121926478 0.000377287896397025 0.00315683733372232
"FAM214B" 333.591814567645 0.238525956647707 0.357692560307626 0.666846289569365 0.504870321609359 0.659290620435682
"FAM214BP1" 8.0209696107277 4.0715626320205 1.83443105122085 2.21952339353982 0.0264511375090081 0.0859252575418886
"FAM216A" 87.6412829391273 0.560210257378174 0.556553235568528 1.0065708391865 0.314141053661009 0.482748244234826
"FAM216B" 12.9467759383309 -0.519864760456457 1.17887684749627 -0.440983094680805 0.659225235657893 0.782192567290091
"FAM217A" 14.7805231272519 0.100415918426181 1.18438392131178 0.0847832502783084 0.932433709930073 0.962640583541798
"FAM217B" 428.917521206461 1.08858521572086 0.28229812281099 3.8561546385121 0.000115184638284483 0.00122228126809702
"FAM218BP" 4.57900850714041 -4.77490024567236 3.26348995757515 -1.46312699219097 0.143432633213158 0.283102680027436
"FAM219A" 431.006352746909 -1.29946676678342 0.396902939835524 -3.27401648201931 0.00106030426578685 0.0071885096074546
"FAM219B" 637.00922437104 -0.706813641381166 0.258451703357024 -2.73479970222822 0.00624182446898629 0.0285842301532195
"FAM21EP" 37.1528583767295 -0.343635880311545 0.627149634960541 -0.547932839557765 0.583738018811835 0.725135652425966
"FAM21FP" 25.0200757377432 1.40873419985715 1.12756830811336 1.24935597224636 0.211534904200289 0.370599635783285
"FAM220A" 217.80319038394 0.638506357238719 0.529260487474542 1.20641229101659 0.22765855921994 0.389905859155332
"FAM220BP" 0.0545286604570286 -0.429187651971401 3.52403195371485 -0.121788808276546 0.903066277668431 NA
